seller_id,category,seller_tier_city,join_day,tenure_days,order_count,avg_monthly_revenue,avg_rating,return_rate,support_tickets_total,order_velocity_30d_change,rating_trend_90d,pricing_competitiveness,sla_breach_rate,days_since_last_order,churned,segment,segment_name,churn_risk_score,risk_tier
SLR005288,Mobiles & Accessories,Tier-2 City,461,269,453,52527.99,3.85,0.2426,5,0.1264,-0.256,0.1749,0.2055,40,1,4,Declining Momentum,0.5265728692935717,Medium
SLR005289,Home & Kitchen,Tier-1 Metro,393,337,362,16928.88,3.8,0.1644,11,-0.1948,-0.2245,0.2784,0.1813,19,1,4,Declining Momentum,0.6962948595712158,High
SLR005290,Home & Kitchen,Tier-1 Metro,505,225,681,73285.18,4.32,0.1395,4,-0.096,-0.0954,0.8714,0.1392,16,0,3,Star Performers,0.1496481849803484,Low
SLR005291,Fashion,Tier-3 Town,519,211,205,29185.22,3.78,0.3294,4,-0.023,0.1561,0.6506,0.0806,0,0,1,Steady Mid-Tier,0.11477219755912382,Low
SLR005292,Toys & Baby,Tier-1 Metro,657,73,13,2757.9,3.89,0.1521,12,0.1421,0.1099,0.5472,0.1389,64,1,4,Declining Momentum,0.36191480334297693,Medium
SLR005293,Electronics,Tier-2 City,0,730,509,13946.95,3.4,0.2366,11,0.2732,-0.1704,0.5011,0.264,38,1,2,Struggling / High-Return Risk,0.5594268606211145,Medium
SLR005294,Electronics,Tier-1 Metro,346,384,666,18369.47,4.71,0.1579,11,0.2803,-0.1904,0.694,0.1549,16,0,3,Star Performers,0.1414398921240787,Low
SLR005295,Toys & Baby,Tier-1 Metro,469,261,323,50061.72,4.13,0.1391,3,0.2887,-0.2575,0.6244,0.0,7,0,3,Star Performers,0.10406334097135404,Low
SLR005296,Home & Kitchen,Tier-1 Metro,389,341,578,39113.51,4.01,0.1748,6,0.0126,-0.2201,0.4919,0.1655,9,0,4,Declining Momentum,0.4045507749276938,Medium
SLR005297,Beauty & Personal Care,Tier-3 Town,0,730,1653,92687.78,3.69,0.1988,9,-0.2922,-0.1519,0.6861,0.2716,0,0,0,Star Performers,0.40596912171290206,Medium
SLR005298,Toys & Baby,Tier-2 City,397,333,1844,125663.41,4.56,0.171,6,-0.1198,-0.124,0.9062,0.1762,0,0,0,Star Performers,0.1149268630017913,Low
SLR005299,Mobiles & Accessories,Tier-2 City,659,71,119,35874.88,3.02,0.247,6,-0.49,-0.0208,0.5446,0.1633,3,0,2,Struggling / High-Return Risk,0.7126981926098005,High
SLR005300,Electronics,Tier-1 Metro,495,235,344,27780.99,3.98,0.1662,6,0.4382,-0.093,0.5913,0.1275,0,0,3,Star Performers,0.18344517685958048,Low
SLR005301,Home & Kitchen,Tier-3 Town,639,91,495,148837.64,4.07,0.2379,7,-0.2109,-0.2944,0.7163,0.1407,34,1,1,Steady Mid-Tier,0.3547014471284854,Medium
SLR005302,Beauty & Personal Care,Tier-1 Metro,254,476,84,5414.86,3.83,0.1283,8,-0.2163,0.1445,0.572,0.1498,4,0,4,Declining Momentum,0.3082490814087145,Medium
SLR005303,Mobiles & Accessories,Tier-1 Metro,588,142,286,57674.81,3.87,0.1628,8,-0.0483,-0.0821,0.773,0.1514,0,0,1,Steady Mid-Tier,0.2839558274979555,Low
SLR005304,Beauty & Personal Care,Tier-2 City,273,457,1438,43351.09,3.79,0.1515,4,-0.0364,-0.0549,0.7825,0.1817,0,0,0,Star Performers,0.200711650715013,Low
SLR005305,Fashion,Tier-1 Metro,656,74,38,16111.21,3.86,0.2506,7,-0.0045,-0.0864,0.7812,0.1777,5,0,1,Steady Mid-Tier,0.3156479207557631,Medium
SLR005306,Toys & Baby,Tier-2 City,0,730,2026,72321.54,4.18,0.187,4,0.0762,0.0112,0.5524,0.1672,8,0,0,Star Performers,0.11189787156326304,Low
SLR005307,Grocery,Tier-1 Metro,295,435,273,11252.92,3.04,0.1157,8,-0.6393,-0.1205,0.3411,0.1036,11,0,4,Declining Momentum,0.7537754577961417,High
SLR005308,Electronics,Tier-2 City,566,164,147,20767.01,2.89,0.2491,10,-0.8382,0.0723,0.3096,0.2651,20,1,2,Struggling / High-Return Risk,0.9247469242105434,High
SLR005309,Electronics,Tier-2 City,331,399,356,37289.87,3.04,0.2559,7,-0.2805,-0.1633,0.4518,0.2724,128,1,2,Struggling / High-Return Risk,0.8149305036252699,High
SLR005310,Beauty & Personal Care,Tier-2 City,636,94,251,44048.85,4.76,0.1249,3,0.5809,0.1973,0.7588,0.1321,25,0,3,Star Performers,0.029387283904117354,Low
SLR005311,Electronics,Tier-1 Metro,592,138,59,15754.64,3.76,0.1902,6,-0.182,-0.0818,0.5257,0.0969,55,1,4,Declining Momentum,0.4096699287190509,Medium
SLR005312,Beauty & Personal Care,Tier-1 Metro,470,260,460,45448.76,4.16,0.1419,7,0.4535,-0.2219,0.7727,0.1155,0,0,3,Star Performers,0.1681443814939095,Low
SLR005313,Toys & Baby,Tier-1 Metro,253,477,2163,108345.58,3.62,0.1635,5,-0.1871,-0.3292,0.6131,0.1543,15,0,0,Star Performers,0.4265363118170059,Medium
SLR005314,Mobiles & Accessories,Tier-1 Metro,0,730,1204,55854.89,3.13,0.2099,10,-0.4525,-0.0996,0.7336,0.2483,5,1,2,Struggling / High-Return Risk,0.6545182828199138,High
SLR005315,Electronics,Tier-3 Town,676,54,209,141499.39,4.09,0.2377,7,0.0623,-0.2148,0.7253,0.252,4,0,1,Steady Mid-Tier,0.33214246582192364,Medium
SLR005316,Toys & Baby,Tier-2 City,127,603,1798,88588.9,3.79,0.193,10,-0.2213,-0.0797,0.5804,0.1917,14,0,0,Star Performers,0.394432652012268,Medium
SLR005317,Toys & Baby,Tier-2 City,398,332,410,44767.92,2.92,0.2088,9,-0.2122,-0.2078,0.5623,0.2585,5,1,2,Struggling / High-Return Risk,0.8111264541632491,High
SLR005318,Grocery,Tier-1 Metro,233,497,516,30586.07,3.9,0.0842,1,-0.0414,0.3307,0.7355,0.0707,7,0,3,Star Performers,0.058780544483438404,Low
SLR005319,Beauty & Personal Care,Tier-1 Metro,34,696,918,35045.81,4.23,0.1221,2,-0.1413,0.0185,0.6841,0.0485,1,0,3,Star Performers,0.07142100191745872,Low
SLR005320,Mobiles & Accessories,Tier-2 City,536,194,902,134192.24,3.83,0.2133,5,-0.0218,-0.0489,0.4369,0.2071,0,0,4,Declining Momentum,0.36772907998229887,Medium
SLR005321,Home & Kitchen,Tier-1 Metro,557,173,82,10826.31,3.07,0.1892,14,-0.668,-0.4729,0.3057,0.2424,45,1,2,Struggling / High-Return Risk,0.9667700329083275,High
SLR005322,Electronics,Tier-2 City,556,174,100,22840.15,4.09,0.2102,7,0.2492,-0.0746,0.5425,0.1348,23,1,4,Declining Momentum,0.23270035898964184,Low
SLR005323,Fashion,Tier-2 City,223,507,1883,136089.24,3.77,0.2798,3,-0.3058,-0.1059,0.5661,0.1691,11,0,0,Star Performers,0.26015167763324,Low
SLR005324,Mobiles & Accessories,Tier-1 Metro,509,221,709,99655.37,3.94,0.1836,1,-0.3698,-0.1008,0.9678,0.0413,22,0,3,Star Performers,0.12357585724422585,Low
SLR005325,Fashion,Tier-1 Metro,159,571,1402,101495.75,3.98,0.2597,2,-0.3437,0.0577,0.6364,0.1314,21,0,0,Star Performers,0.1532083833610061,Low
SLR005326,Sports & Fitness,Tier-1 Metro,400,330,323,35794.46,2.96,0.178,4,-0.17,0.2429,0.3735,0.1076,0,0,4,Declining Momentum,0.5340613475570287,Medium
SLR005327,Mobiles & Accessories,Tier-1 Metro,200,530,633,43939.01,3.65,0.1671,5,-0.0361,0.0589,0.6227,0.1021,0,0,3,Star Performers,0.17289604178869272,Low
SLR005328,Home & Kitchen,Tier-1 Metro,394,336,491,57047.12,3.13,0.18,8,-0.2879,-0.1125,0.8235,0.2346,16,1,1,Steady Mid-Tier,0.6849568746832102,High
SLR005329,Electronics,Tier-1 Metro,524,206,427,50316.41,4.28,0.1002,0,-0.017,0.2657,0.9699,0.0711,27,0,3,Star Performers,0.02807129290135798,Low
SLR005330,Mobiles & Accessories,Tier-1 Metro,0,730,4694,131242.06,4.11,0.1753,4,0.516,-0.1759,0.8346,0.1324,11,0,0,Star Performers,0.04353697954998871,Low
SLR005331,Grocery,Tier-1 Metro,202,528,348,27634.32,4.23,0.1042,9,-0.1489,0.1283,0.7152,0.1709,5,1,3,Star Performers,0.19037556769577035,Low
SLR005332,Home & Kitchen,Tier-1 Metro,325,405,473,43069.84,3.79,0.1182,8,-0.3971,-0.1376,0.7957,0.0709,92,1,1,Steady Mid-Tier,0.28457896962656426,Low
SLR005333,Home & Kitchen,Tier-1 Metro,399,331,31,1123.03,3.15,0.228,9,-0.2148,-0.2308,0.0202,0.3317,70,1,2,Struggling / High-Return Risk,0.9472722075194785,High
SLR005334,Mobiles & Accessories,Tier-1 Metro,486,244,834,95252.36,3.18,0.2369,7,-0.1496,-0.2186,0.5054,0.1811,79,1,2,Struggling / High-Return Risk,0.7092976046868825,High
SLR005335,Electronics,Tier-3 Town,230,500,2126,124588.09,3.95,0.2922,6,-0.6429,-0.2183,0.523,0.2958,11,0,0,Star Performers,0.5875849785758039,Medium
SLR005336,Fashion,Tier-1 Metro,261,469,939,83158.99,3.6,0.2846,7,-0.4999,-0.3021,0.633,0.1987,0,0,2,Struggling / High-Return Risk,0.6143750336800844,High
SLR005337,Sports & Fitness,Tier-1 Metro,552,178,90,18052.93,3.73,0.1638,12,-0.3872,0.0798,0.489,0.1312,10,0,4,Declining Momentum,0.6156404444534125,High
SLR005338,Beauty & Personal Care,Tier-1 Metro,247,483,505,21266.68,4.32,0.1305,11,-0.1224,-0.4088,0.5407,0.0868,13,0,4,Declining Momentum,0.35689698123516883,Medium
SLR005339,Home & Kitchen,Tier-2 City,653,77,125,21541.9,3.97,0.1903,7,0.2969,0.1421,0.73,0.1485,15,0,3,Star Performers,0.18343425088069706,Low
SLR005340,Grocery,Tier-2 City,0,730,395,20196.99,3.25,0.1507,10,0.161,0.0139,0.6172,0.1022,54,1,4,Declining Momentum,0.2987971699482501,Low
SLR005341,Toys & Baby,Tier-2 City,481,249,616,75758.76,4.53,0.1529,5,-0.1889,0.1573,0.3536,0.2768,0,0,4,Declining Momentum,0.24965884645345698,Low
SLR005342,Toys & Baby,Tier-1 Metro,545,185,44,3588.5,3.03,0.1575,5,0.1666,0.01,1.0,0.1308,1,0,1,Steady Mid-Tier,0.3021254998366189,Medium
SLR005343,Electronics,Tier-2 City,462,268,688,91388.69,3.22,0.2253,9,-0.1502,-0.1698,0.6732,0.2376,58,1,2,Struggling / High-Return Risk,0.6800919977224263,High
SLR005344,Electronics,Tier-1 Metro,0,730,1225,43244.73,4.38,0.1038,3,0.0349,0.2992,0.7326,0.0181,8,0,3,Star Performers,0.01812069838027819,Low
SLR005345,Home & Kitchen,Tier-3 Town,258,472,412,28351.8,4.37,0.1957,6,0.1622,-0.179,0.7095,0.0823,21,0,3,Star Performers,0.07583120160200674,Low
SLR005346,Mobiles & Accessories,Tier-3 Town,250,480,286,11886.47,3.93,0.275,6,-0.5579,0.0141,0.7134,0.2111,15,0,1,Steady Mid-Tier,0.2986038218227936,Low
SLR005347,Grocery,Tier-1 Metro,546,184,567,90018.86,3.82,0.1141,1,-0.009,0.0046,0.6566,0.1202,26,0,3,Star Performers,0.2033963835167712,Low
SLR005348,Home & Kitchen,Tier-1 Metro,541,189,129,13818.14,3.59,0.1418,5,-0.1592,-0.0265,0.4729,0.2193,0,0,4,Declining Momentum,0.5360777160362401,Medium
SLR005349,Home & Kitchen,Tier-1 Metro,0,730,1019,32683.28,2.49,0.2205,13,-0.7382,-0.3556,0.5827,0.296,119,1,2,Struggling / High-Return Risk,0.9610002838189258,High
SLR005350,Home & Kitchen,Tier-2 City,600,130,97,8864.26,3.22,0.1721,4,-0.0088,-0.194,0.5615,0.0478,88,1,4,Declining Momentum,0.4003460251114021,Medium
SLR005351,Grocery,Tier-1 Metro,443,287,62,4915.5,3.44,0.1225,7,0.1367,0.0809,0.5577,0.2001,53,1,4,Declining Momentum,0.43524754105062957,Medium
SLR005352,Beauty & Personal Care,Tier-1 Metro,333,397,1001,102086.57,4.14,0.1388,4,0.0678,0.0449,0.4699,0.1392,4,0,3,Star Performers,0.188903628688595,Low
SLR005353,Sports & Fitness,Tier-2 City,570,160,105,24189.09,4.9,0.1116,3,0.6691,-0.0473,0.828,0.0925,25,1,3,Star Performers,0.023140333264279587,Low
SLR005354,Grocery,Tier-1 Metro,592,138,85,14881.13,4.08,0.1413,6,-0.1717,-0.3123,0.594,0.2543,5,1,4,Declining Momentum,0.597681668872588,Medium
SLR005355,Electronics,Tier-1 Metro,6,724,2120,89338.47,4.2,0.1341,2,-0.0739,-0.3163,0.814,0.0976,13,0,0,Star Performers,0.08273834985225868,Low
SLR005356,Grocery,Tier-3 Town,363,367,81,4175.25,3.73,0.1938,6,-0.2594,-0.1766,0.7502,0.178,15,0,1,Steady Mid-Tier,0.3453266294772643,Medium
SLR005357,Mobiles & Accessories,Tier-1 Metro,641,89,288,117842.35,4.03,0.1843,5,-0.4509,-0.365,0.5733,0.0112,82,1,4,Declining Momentum,0.3542590865872267,Medium
SLR005358,Mobiles & Accessories,Tier-2 City,610,120,204,60850.64,4.06,0.2441,2,-0.3743,-0.2505,0.38,0.2178,16,0,4,Declining Momentum,0.5311989437656557,Medium
SLR005359,Beauty & Personal Care,Tier-1 Metro,564,166,292,42599.95,4.36,0.0895,4,0.1591,0.1088,0.7745,0.1033,0,0,3,Star Performers,0.07467435636951322,Low
SLR005360,Sports & Fitness,Tier-1 Metro,355,375,752,40326.71,3.9,0.1619,4,-0.0791,-0.1036,0.3511,0.1499,65,1,4,Declining Momentum,0.4070037134450983,Medium
SLR005361,Toys & Baby,Tier-3 Town,250,480,303,20019.96,4.88,0.2455,5,0.1904,-0.1021,0.9113,0.0755,64,1,3,Star Performers,0.03174081152900122,Low
SLR005362,Grocery,Tier-1 Metro,257,473,637,37357.36,4.27,0.1084,9,0.2596,-0.2544,0.272,0.1371,0,0,4,Declining Momentum,0.31348307490226984,Medium
SLR005363,Mobiles & Accessories,Tier-2 City,653,77,104,18117.57,3.86,0.2183,5,0.0374,0.0904,0.6459,0.224,77,1,1,Steady Mid-Tier,0.28950084179343927,Low
SLR005364,Electronics,Tier-2 City,613,117,69,9555.86,3.85,0.1843,2,0.1783,0.0439,0.6121,0.0781,1,0,3,Star Performers,0.12973355662541852,Low
SLR005365,Grocery,Tier-2 City,205,525,1410,85249.17,3.52,0.1544,6,0.1781,0.1879,0.5262,0.1569,14,0,0,Star Performers,0.222672320729247,Low
SLR005366,Sports & Fitness,Tier-2 City,227,503,755,30752.02,3.29,0.1868,5,-0.4482,-0.1783,0.5763,0.2217,15,0,4,Declining Momentum,0.6549309151923057,High
SLR005367,Electronics,Tier-2 City,47,683,405,8761.47,3.29,0.2135,13,-0.2541,-0.1725,0.5065,0.1639,2,0,2,Struggling / High-Return Risk,0.636976710451527,High
SLR005368,Fashion,Tier-3 Town,479,251,68,6840.32,3.7,0.3535,8,-0.3362,-0.0086,0.632,0.2235,0,0,2,Struggling / High-Return Risk,0.4457281138417076,Medium
SLR005369,Grocery,Tier-2 City,377,353,224,15787.89,3.36,0.1537,5,-0.4652,-0.3408,0.385,0.2092,4,0,4,Declining Momentum,0.7575996434752627,High
SLR005370,Fashion,Tier-2 City,0,730,465,17318.29,3.23,0.379,8,-1.0,-0.3207,0.5093,0.2491,5,1,2,Struggling / High-Return Risk,0.8802606009172768,High
SLR005371,Electronics,Tier-2 City,647,83,223,32409.43,2.47,0.2263,9,-0.3247,-0.205,0.223,0.2612,5,1,2,Struggling / High-Return Risk,0.9433802927832876,High
SLR005372,Mobiles & Accessories,Tier-1 Metro,494,236,274,22536.73,2.93,0.2375,8,-0.461,0.1502,0.6991,0.1752,158,1,1,Steady Mid-Tier,0.6758901066745727,High
SLR005373,Electronics,Tier-1 Metro,0,730,193,3556.86,3.46,0.177,10,0.2281,-0.0976,0.7115,0.0945,7,0,1,Steady Mid-Tier,0.24971130451692944,Low
SLR005374,Beauty & Personal Care,Tier-3 Town,437,293,937,37207.94,3.95,0.2313,5,0.3234,0.0963,1.0,0.0955,15,0,3,Star Performers,0.06386467564582066,Low
SLR005375,Beauty & Personal Care,Tier-1 Metro,574,156,182,30368.33,3.78,0.1694,7,-0.2565,-0.3669,0.707,0.1667,30,0,1,Steady Mid-Tier,0.6137482354323006,High
SLR005376,Electronics,Tier-1 Metro,0,730,993,55079.4,4.44,0.1573,3,0.1568,0.1927,0.5435,0.0,15,0,3,Star Performers,0.029443791561711292,Low
SLR005377,Electronics,Tier-1 Metro,637,93,208,25179.68,3.27,0.1753,9,0.0439,-0.1746,0.6644,0.2262,30,1,1,Steady Mid-Tier,0.6567881074492635,High
SLR005378,Mobiles & Accessories,Tier-1 Metro,340,390,592,19138.75,3.89,0.1596,4,-0.0301,0.1872,0.6586,0.135,0,0,3,Star Performers,0.12669565003587865,Low
SLR005379,Grocery,Tier-3 Town,261,469,723,37072.72,3.53,0.1998,4,0.0185,0.0309,0.4823,0.1987,8,0,4,Declining Momentum,0.2967955064599714,Low
SLR005380,Fashion,Tier-2 City,457,273,1311,126456.2,3.31,0.3286,9,-0.3666,-0.2134,0.6649,0.2005,21,0,2,Struggling / High-Return Risk,0.6774876497632384,High
SLR005381,Sports & Fitness,Tier-2 City,404,326,875,89229.38,3.83,0.1838,2,0.115,0.2,0.8817,0.2716,4,0,3,Star Performers,0.1832640319711188,Low
SLR005382,Beauty & Personal Care,Tier-3 Town,175,555,554,10578.73,4.05,0.2248,8,-0.1805,-0.1684,0.6833,0.3164,8,0,1,Steady Mid-Tier,0.4187546836004761,Medium
SLR005383,Electronics,Tier-1 Metro,231,499,984,23330.94,4.07,0.1108,2,0.1608,-0.0581,0.791,0.0126,5,0,3,Star Performers,0.042177692200807936,Low
SLR005384,Beauty & Personal Care,Tier-2 City,388,342,884,104167.88,3.26,0.1866,12,-0.0465,-0.0911,0.614,0.1903,39,1,1,Steady Mid-Tier,0.6399216169887354,High
SLR005385,Home & Kitchen,Tier-1 Metro,397,333,154,17599.89,3.55,0.1851,6,-0.2317,-0.2334,0.7572,0.2682,16,0,1,Steady Mid-Tier,0.6462960437754135,High
SLR005386,Beauty & Personal Care,Tier-2 City,645,85,178,40321.67,4.72,0.149,5,-0.1072,0.1555,1.0,0.1212,19,0,3,Star Performers,0.06261405810310078,Low
SLR005387,Fashion,Tier-2 City,434,296,378,31082.83,3.33,0.3485,9,-0.3541,-0.0167,0.654,0.2094,45,1,2,Struggling / High-Return Risk,0.6478548139900839,High
SLR005388,Sports & Fitness,Tier-1 Metro,0,730,2035,60543.64,4.22,0.1001,4,0.1806,-0.061,0.7468,0.1276,0,0,0,Star Performers,0.06966534725258063,Low
SLR005389,Home & Kitchen,Tier-2 City,0,730,828,37996.31,3.28,0.2145,4,-0.2865,-0.0321,0.7345,0.2577,15,0,1,Steady Mid-Tier,0.47370972924846927,Medium
SLR005390,Electronics,Tier-1 Metro,521,209,419,66071.17,3.28,0.1992,9,-0.4634,-0.4444,0.6322,0.1187,5,1,2,Struggling / High-Return Risk,0.7693256620833336,High
SLR005391,Fashion,Tier-2 City,351,379,1033,63786.41,3.3,0.3068,10,-0.1793,-0.2919,0.4737,0.2118,5,1,2,Struggling / High-Return Risk,0.7048711214185194,High
SLR005392,Sports & Fitness,Tier-1 Metro,703,27,80,100777.67,4.18,0.1389,11,-0.033,-0.0581,0.9206,0.0699,27,1,3,Star Performers,0.23725896507119368,Low
SLR005393,Toys & Baby,Tier-1 Metro,504,226,447,71466.46,4.01,0.1448,6,-0.2773,0.0231,0.585,0.2617,10,0,4,Declining Momentum,0.4324363579257356,Medium
SLR005394,Mobiles & Accessories,Tier-2 City,441,289,214,29051.79,3.34,0.2368,5,0.0021,-0.1783,0.6388,0.1767,23,1,1,Steady Mid-Tier,0.45705167816706493,Medium
SLR005395,Grocery,Tier-3 Town,283,447,606,18123.9,4.56,0.1842,4,-0.0343,0.033,0.5544,0.1845,3,0,3,Star Performers,0.10321564063460312,Low
SLR005396,Toys & Baby,Tier-1 Metro,330,400,785,67531.2,3.44,0.1574,4,0.0102,-0.0946,0.4662,0.0629,8,0,4,Declining Momentum,0.30546680022913003,Medium
SLR005397,Home & Kitchen,Tier-1 Metro,305,425,2177,136418.53,3.69,0.157,3,-0.5403,0.0844,0.7481,0.1464,6,0,0,Star Performers,0.2807337299881124,Low
SLR005398,Beauty & Personal Care,Tier-1 Metro,698,32,31,37275.8,4.45,0.1552,0,-0.1058,-0.0754,0.511,0.1201,23,0,3,Star Performers,0.20692180977684616,Low
SLR005399,Beauty & Personal Care,Tier-2 City,430,300,235,16543.12,3.76,0.1772,5,0.0781,-0.2244,0.4602,0.1643,86,1,4,Declining Momentum,0.4217241991872085,Medium
SLR005400,Fashion,Tier-1 Metro,518,212,442,70414.9,4.34,0.233,6,0.0522,0.2805,0.7156,0.1168,13,0,3,Star Performers,0.0768056330462231,Low
SLR005401,Home & Kitchen,Tier-1 Metro,0,730,1318,46729.78,4.07,0.1638,7,-0.3971,-0.2874,0.5154,0.1604,0,0,4,Declining Momentum,0.4074465840714179,Medium
SLR005402,Beauty & Personal Care,Tier-3 Town,389,341,865,79200.53,3.73,0.1852,4,0.2359,0.0821,0.6394,0.2039,7,1,3,Star Performers,0.1588523758159621,Low
SLR005403,Mobiles & Accessories,Tier-3 Town,537,193,85,8841.48,3.41,0.3336,13,-0.8254,-0.2865,0.749,0.3384,64,1,2,Struggling / High-Return Risk,0.9032261675196647,High
SLR005404,Fashion,Tier-1 Metro,512,218,148,13916.45,3.44,0.321,12,0.0498,-0.1027,0.4826,0.0611,0,0,2,Struggling / High-Return Risk,0.5496892910157062,Medium
SLR005405,Toys & Baby,Tier-1 Metro,462,268,433,56588.06,3.56,0.1794,7,-0.2124,-0.1785,0.6329,0.1503,5,0,1,Steady Mid-Tier,0.5304392737564523,Medium
SLR005406,Toys & Baby,Tier-1 Metro,0,730,3950,129553.58,3.97,0.1461,6,-0.2623,0.1446,0.6824,0.0195,22,0,0,Star Performers,0.07378800726653839,Low
SLR005407,Mobiles & Accessories,Tier-1 Metro,361,369,310,18846.0,3.1,0.2284,13,-0.3044,-0.1494,0.3162,0.2203,82,1,2,Struggling / High-Return Risk,0.8637200167899713,High
SLR005408,Home & Kitchen,Tier-1 Metro,570,160,302,24430.44,4.05,0.1876,3,-0.3814,-0.196,0.773,0.0832,70,1,1,Steady Mid-Tier,0.3122909553999423,Medium
SLR005409,Fashion,Tier-1 Metro,451,279,232,30377.11,4.1,0.2069,5,0.5827,-0.0369,1.0,0.0671,14,0,3,Star Performers,0.03792192724111577,Low
SLR005410,Fashion,Tier-3 Town,485,245,534,87048.88,2.96,0.3784,4,-0.5236,-0.3435,0.4267,0.3272,70,1,2,Struggling / High-Return Risk,0.8725512091263065,High
SLR005411,Fashion,Tier-2 City,442,288,406,18889.92,3.02,0.3077,9,-0.6841,0.0001,0.6797,0.113,12,0,2,Struggling / High-Return Risk,0.6393874296916097,High
SLR005412,Electronics,Tier-1 Metro,0,730,726,40502.85,3.59,0.2282,8,-0.0944,-0.111,0.5653,0.1108,57,1,4,Declining Momentum,0.38201943543023525,Medium
SLR005413,Toys & Baby,Tier-1 Metro,306,424,414,24061.89,3.35,0.1777,11,-0.284,-0.0961,0.4876,0.1402,0,0,4,Declining Momentum,0.6497230933862675,High
SLR005414,Fashion,Tier-1 Metro,358,372,935,85190.91,2.98,0.2762,7,-0.1024,-0.3396,0.319,0.1988,73,1,2,Struggling / High-Return Risk,0.7798818017047997,High
SLR005415,Home & Kitchen,Tier-3 Town,271,459,471,18448.69,3.93,0.2488,5,0.2733,-0.0468,0.4599,0.1813,5,0,4,Declining Momentum,0.2133495578142843,Low
SLR005416,Fashion,Tier-1 Metro,509,221,390,69693.52,4.51,0.2293,7,-0.1433,-0.1832,0.4635,0.0971,7,0,4,Declining Momentum,0.20313954239965323,Low
SLR005417,Home & Kitchen,Tier-3 Town,213,517,1132,54227.86,3.48,0.2353,3,-0.3389,0.0696,0.7669,0.2203,15,0,1,Steady Mid-Tier,0.2810323932976062,Low
SLR005418,Toys & Baby,Tier-2 City,516,214,140,11319.33,3.12,0.1615,5,0.5119,-0.1733,0.8496,0.1915,30,0,1,Steady Mid-Tier,0.3063377094845346,Medium
SLR005419,Beauty & Personal Care,Tier-1 Metro,693,37,21,23504.59,4.29,0.165,6,0.2735,-0.1875,0.7001,0.156,12,0,3,Star Performers,0.2704091968825651,Low
SLR005420,Electronics,Tier-3 Town,0,730,736,12264.33,4.23,0.2439,13,-0.2469,-0.1478,0.5284,0.2495,51,1,2,Struggling / High-Return Risk,0.36452269272833143,Medium
SLR005421,Sports & Fitness,Tier-2 City,384,346,1141,112745.88,3.51,0.1901,9,-0.0789,-0.0057,0.5088,0.203,36,0,4,Declining Momentum,0.5472041956130489,Medium
SLR005422,Toys & Baby,Tier-2 City,561,169,154,20113.32,4.79,0.1405,4,0.4386,0.1587,0.6108,0.1041,21,0,3,Star Performers,0.03532797249467283,Low
SLR005423,Fashion,Tier-1 Metro,395,335,933,64937.08,3.2,0.27,8,-0.0241,-0.1793,0.3518,0.1934,0,0,2,Struggling / High-Return Risk,0.663789699644177,High
SLR005424,Beauty & Personal Care,Tier-1 Metro,208,522,679,17164.22,4.62,0.1144,2,0.0157,-0.0078,0.5682,0.0712,2,0,3,Star Performers,0.06276838515195934,Low
SLR005425,Sports & Fitness,Tier-2 City,257,473,1037,52801.2,4.56,0.1352,2,-0.405,0.0448,0.6236,0.0949,13,0,3,Star Performers,0.08759352020623613,Low
SLR005426,Fashion,Tier-2 City,224,506,943,24290.03,3.37,0.2825,11,-0.1434,0.1572,0.6194,0.3103,77,1,2,Struggling / High-Return Risk,0.5217318502668014,Medium
SLR005427,Sports & Fitness,Tier-2 City,433,297,631,66961.97,4.34,0.1926,8,-0.183,-0.0148,0.3068,0.1921,0,0,4,Declining Momentum,0.4217891611998046,Medium
SLR005428,Beauty & Personal Care,Tier-1 Metro,533,197,299,33984.64,3.95,0.1002,6,0.1353,-0.1452,0.8083,0.2182,10,0,1,Steady Mid-Tier,0.27727386791742403,Low
SLR005429,Grocery,Tier-2 City,539,191,162,32705.46,3.48,0.1636,8,0.029,-0.1243,0.7336,0.2161,2,0,1,Steady Mid-Tier,0.5221108298777217,Medium
SLR005430,Grocery,Tier-1 Metro,147,583,1031,72639.19,4.25,0.1225,9,0.0714,0.0376,0.5791,0.1062,46,1,3,Star Performers,0.1575067726614277,Low
SLR005431,Mobiles & Accessories,Tier-2 City,393,337,537,30219.83,4.22,0.2159,7,0.2675,-0.1993,0.6168,0.2316,34,0,1,Steady Mid-Tier,0.24123516893953614,Low
SLR005432,Toys & Baby,Tier-1 Metro,526,204,921,163413.36,4.37,0.1285,2,-0.0727,-0.0273,0.3595,0.1723,10,0,4,Declining Momentum,0.2113893235094119,Low
SLR005433,Fashion,Tier-2 City,372,358,589,49695.36,3.06,0.3091,10,0.0745,0.0029,0.6898,0.1134,19,1,1,Steady Mid-Tier,0.4184250897214771,Medium
SLR005434,Sports & Fitness,Tier-2 City,373,357,251,27696.56,3.69,0.1852,7,0.1988,0.1595,0.7984,0.1663,0,0,1,Steady Mid-Tier,0.2126898960377365,Low
SLR005435,Home & Kitchen,Tier-3 Town,508,222,537,96526.64,3.73,0.2745,7,-0.3943,0.0744,0.4739,0.1784,13,0,4,Declining Momentum,0.4942661616809383,Medium
SLR005436,Sports & Fitness,Tier-1 Metro,577,153,224,24375.57,3.72,0.1202,9,-0.0986,0.0316,0.6158,0.1053,0,0,4,Declining Momentum,0.36647846596697176,Medium
