seller_id,category,seller_tier_city,join_day,tenure_days,order_count,avg_monthly_revenue,avg_rating,return_rate,support_tickets_total,order_velocity_30d_change,rating_trend_90d,pricing_competitiveness,sla_breach_rate,days_since_last_order,churned
SLR004354,Electronics,Tier-2 City,667,63,54,16674.69,3.46,0.221,10,-0.2819,0.1057,0.673,0.1512,21,1
SLR004355,Grocery,Tier-1 Metro,374,356,1166,119659.2,4.17,0.0634,2,0.0481,0.1678,0.5925,0.0875,5,0
SLR004356,Electronics,Tier-2 City,503,227,167,21212.19,3.28,0.2257,4,-0.0649,-0.2826,0.7295,0.1232,102,1
SLR004357,Fashion,Tier-1 Metro,342,388,880,73277.85,3.35,0.2701,3,-0.084,0.164,0.7546,0.1174,50,1
SLR004358,Grocery,Tier-1 Metro,532,198,63,5538.57,3.72,0.1403,4,-0.4182,-0.3257,0.7046,0.2363,56,1
SLR004359,Mobiles & Accessories,Tier-2 City,317,413,154,8400.42,4.05,0.2056,11,-0.0421,0.0262,0.7795,0.1291,42,0
SLR004360,Sports & Fitness,Tier-2 City,642,88,36,12449.67,3.92,0.1965,9,-0.3499,-0.1879,0.4568,0.2304,5,1
SLR004361,Grocery,Tier-1 Metro,470,260,282,25091.21,4.03,0.1363,4,-0.1107,0.0556,0.6673,0.1386,115,1
SLR004362,Grocery,Tier-1 Metro,251,479,1391,97049.8,3.79,0.1405,7,-0.2249,-0.1,0.8244,0.2131,127,1
SLR004363,Home & Kitchen,Tier-3 Town,342,388,419,36627.75,3.45,0.2591,8,-0.2967,-0.1338,0.6847,0.2344,0,0
SLR004364,Grocery,Tier-3 Town,531,199,129,9112.27,3.21,0.1925,5,-0.2111,-0.064,0.5608,0.2722,5,1
SLR004365,Home & Kitchen,Tier-3 Town,87,643,1749,51483.64,3.66,0.2868,3,-0.5016,-0.1121,0.4864,0.297,13,1
SLR004366,Sports & Fitness,Tier-2 City,454,276,443,38205.94,3.95,0.1769,5,-0.5366,-0.0234,0.7564,0.1212,0,0
SLR004367,Mobiles & Accessories,Tier-1 Metro,599,131,88,8960.43,2.72,0.2394,10,-0.3168,-0.173,0.5489,0.3388,84,1
SLR004368,Mobiles & Accessories,Tier-2 City,351,379,160,8850.01,4.08,0.2168,5,-0.0515,-0.0805,0.6513,0.0524,0,0
SLR004369,Mobiles & Accessories,Tier-1 Metro,388,342,685,84101.44,3.21,0.1976,6,0.1255,-0.211,0.2407,0.1132,11,0
SLR004370,Fashion,Tier-3 Town,520,210,262,27581.87,3.97,0.3301,9,-0.1692,-0.0302,0.6222,0.1881,3,0
SLR004371,Sports & Fitness,Tier-1 Metro,298,432,300,19789.59,4.06,0.1627,9,-0.049,-0.0294,0.3393,0.104,8,0
SLR004372,Beauty & Personal Care,Tier-2 City,517,213,260,29620.25,3.73,0.2212,13,-0.1807,-0.0704,0.6128,0.2129,34,1
SLR004373,Mobiles & Accessories,Tier-2 City,0,730,1140,26153.39,3.73,0.2308,5,-0.4706,-0.0297,0.6121,0.1344,42,1
SLR004374,Electronics,Tier-1 Metro,484,246,138,15201.97,3.77,0.1636,7,-0.2731,-0.0901,0.6197,0.0813,7,0
SLR004375,Grocery,Tier-1 Metro,689,41,56,28132.48,3.71,0.1273,7,-0.0043,-0.0524,0.4571,0.1432,41,1
SLR004376,Fashion,Tier-1 Metro,578,152,45,10663.22,3.32,0.3023,6,-0.5153,-0.3779,0.6838,0.1974,43,1
SLR004377,Toys & Baby,Tier-2 City,530,200,588,97447.48,3.82,0.1663,3,0.1619,-0.0843,0.7687,0.1297,41,1
SLR004378,Toys & Baby,Tier-2 City,619,111,68,10583.56,3.5,0.1903,7,-0.2901,-0.1969,0.3727,0.2586,27,1
SLR004379,Home & Kitchen,Tier-2 City,372,358,1562,93153.35,3.38,0.2189,7,-0.1169,-0.5384,0.3145,0.2403,7,0
SLR004380,Mobiles & Accessories,Tier-1 Metro,274,456,377,11767.46,3.36,0.2475,8,-0.654,-0.1808,0.6702,0.1932,27,1
SLR004381,Mobiles & Accessories,Tier-2 City,410,320,1006,90257.39,3.05,0.195,6,-0.0202,0.0627,0.6683,0.1253,5,1
SLR004382,Mobiles & Accessories,Tier-3 Town,249,481,375,32565.13,3.47,0.2921,6,0.0469,-0.2195,0.5596,0.3272,55,1
SLR004383,Mobiles & Accessories,Tier-2 City,195,535,482,30872.97,3.6,0.2198,9,-0.5111,-0.1566,0.4907,0.1758,4,0
SLR004384,Mobiles & Accessories,Tier-3 Town,244,486,472,30828.09,2.66,0.2886,9,-0.3979,-0.0449,0.8191,0.2228,45,1
SLR004385,Beauty & Personal Care,Tier-1 Metro,555,175,76,5951.76,3.55,0.1511,5,0.1188,-0.1315,0.7622,0.1967,17,0
SLR004386,Home & Kitchen,Tier-1 Metro,516,214,310,25261.86,3.68,0.172,6,-0.0596,-0.3164,0.7346,0.1749,52,1
SLR004387,Grocery,Tier-1 Metro,571,159,408,30268.48,3.82,0.1241,9,-0.3322,-0.1948,0.6794,0.1936,10,1
SLR004388,Sports & Fitness,Tier-2 City,0,730,172,8966.84,3.33,0.2033,7,-0.1561,0.0083,0.7784,0.117,19,1
SLR004389,Grocery,Tier-2 City,390,340,263,25396.93,3.4,0.2019,12,-0.3117,-0.5063,0.559,0.1872,175,1
SLR004390,Home & Kitchen,Tier-1 Metro,50,680,1028,34934.65,3.59,0.1548,2,0.053,-0.195,0.5776,0.0814,8,0
SLR004391,Sports & Fitness,Tier-1 Metro,655,75,195,98179.35,3.73,0.145,6,0.3064,-0.051,0.8485,0.0187,0,0
SLR004392,Grocery,Tier-1 Metro,617,113,77,27374.9,3.62,0.1119,7,-0.2988,-0.2212,0.3835,0.1509,5,1
SLR004393,Electronics,Tier-1 Metro,343,387,370,23786.98,4.14,0.13,5,-0.1045,-0.194,0.4797,0.1235,0,0
SLR004394,Toys & Baby,Tier-1 Metro,609,121,193,36618.68,3.58,0.1561,1,0.1133,-0.2287,0.5583,0.1054,12,0
SLR004395,Grocery,Tier-3 Town,0,730,574,13786.44,3.23,0.2141,10,-0.5293,-0.2617,0.6171,0.3697,49,1
SLR004396,Sports & Fitness,Tier-2 City,640,90,158,52546.27,2.56,0.2571,8,-0.4223,-0.2916,0.5435,0.2119,90,1
SLR004397,Toys & Baby,Tier-2 City,668,62,27,5386.82,3.22,0.1981,2,-0.4841,-0.0207,0.2761,0.2011,38,1
SLR004398,Home & Kitchen,Tier-2 City,354,376,354,28936.02,3.42,0.1815,6,-0.3196,-0.2207,0.7279,0.2827,6,0
SLR004399,Beauty & Personal Care,Tier-3 Town,27,703,3027,131220.22,3.96,0.1935,6,0.233,0.034,0.527,0.2014,9,0
SLR004400,Electronics,Tier-2 City,679,51,72,38482.51,2.93,0.2393,11,-0.4413,-0.089,0.5561,0.2481,51,1
SLR004401,Home & Kitchen,Tier-1 Metro,536,194,505,90237.48,3.53,0.1503,12,0.5903,-0.1219,0.5919,0.1099,17,1
SLR004402,Sports & Fitness,Tier-1 Metro,564,166,222,22371.82,3.8,0.1649,3,0.1123,-0.2128,0.7554,0.2049,0,0
SLR004403,Toys & Baby,Tier-1 Metro,491,239,329,28725.38,3.51,0.1889,7,-0.2156,-0.0487,0.5292,0.1794,20,0
SLR004404,Fashion,Tier-1 Metro,485,245,481,52710.71,2.52,0.2953,11,0.0966,-0.419,0.6227,0.2097,113,1
SLR004405,Home & Kitchen,Tier-3 Town,260,470,287,24307.63,3.6,0.28,7,0.0405,0.0147,0.8358,0.2949,0,0
SLR004406,Grocery,Tier-1 Metro,202,528,2336,145130.71,4.04,0.1018,2,-0.0327,0.0603,0.6449,0.0375,0,0
SLR004407,Fashion,Tier-1 Metro,184,546,483,11019.82,3.5,0.3068,14,-0.3483,-0.5566,0.4818,0.2543,48,1
SLR004408,Fashion,Tier-1 Metro,9,721,1812,32616.06,3.82,0.2585,5,-0.3468,-0.133,0.538,0.1074,9,0
SLR004409,Home & Kitchen,Tier-1 Metro,492,238,102,14791.59,2.91,0.1794,16,-0.4461,-0.2178,0.1983,0.153,12,1
SLR004410,Fashion,Tier-3 Town,456,274,309,12138.79,3.01,0.3848,7,0.0169,-0.2901,0.6935,0.2624,6,0
SLR004411,Sports & Fitness,Tier-2 City,114,616,1050,31135.89,4.1,0.1768,6,-0.2637,-0.1632,0.5298,0.1993,16,1
SLR004412,Sports & Fitness,Tier-1 Metro,291,439,630,30793.05,3.04,0.1899,5,-0.2421,-0.0015,0.6968,0.1209,9,0
SLR004413,Sports & Fitness,Tier-1 Metro,210,520,385,12064.8,3.61,0.1696,6,-0.0705,0.1007,0.548,0.1614,3,0
SLR004414,Mobiles & Accessories,Tier-3 Town,102,628,341,21636.33,4.24,0.2785,7,-0.0285,-0.0453,0.5314,0.2144,73,1
SLR004415,Beauty & Personal Care,Tier-2 City,12,718,534,13154.87,4.22,0.1814,6,0.0283,0.1423,0.666,0.1861,9,0
SLR004416,Fashion,Tier-1 Metro,502,228,1094,180335.16,3.56,0.2524,9,0.2645,-0.1715,0.699,0.099,30,1
SLR004417,Beauty & Personal Care,Tier-2 City,369,361,503,44838.34,4.77,0.1626,1,0.1425,0.3049,0.7556,0.1256,0,0
SLR004418,Mobiles & Accessories,Tier-2 City,0,730,817,31284.17,2.67,0.2702,7,-0.2455,-0.4906,0.5012,0.2313,5,0
SLR004419,Sports & Fitness,Tier-3 Town,0,730,506,16388.49,3.23,0.2797,8,-1.0,-0.0894,0.8211,0.2904,75,1
SLR004420,Fashion,Tier-1 Metro,450,280,368,43397.45,3.32,0.3071,12,-0.202,-0.0639,0.1223,0.2129,73,1
SLR004421,Beauty & Personal Care,Tier-1 Metro,290,440,444,20681.38,3.79,0.1628,4,0.0034,-0.1254,0.6812,0.2078,10,0
SLR004422,Fashion,Tier-3 Town,75,655,1287,73664.26,3.63,0.328,5,-0.228,0.0259,0.9909,0.1386,2,0
SLR004423,Mobiles & Accessories,Tier-2 City,619,111,227,81674.01,4.02,0.2862,7,-0.8299,-0.2991,0.9291,0.153,4,0
SLR004424,Mobiles & Accessories,Tier-2 City,429,301,1146,131312.98,3.89,0.2493,3,-0.1312,0.037,0.5357,0.1505,0,0
SLR004425,Sports & Fitness,Tier-3 Town,69,661,2147,79421.03,3.65,0.2376,8,-0.2021,-0.2182,0.9153,0.1944,0,0
SLR004426,Mobiles & Accessories,Tier-1 Metro,645,85,146,36924.26,3.69,0.1976,7,-0.7108,-0.2485,0.7569,0.0725,15,1
SLR004427,Toys & Baby,Tier-2 City,644,86,21,7253.39,3.33,0.19,4,-0.2567,-0.1159,0.7736,0.2323,7,0
SLR004428,Mobiles & Accessories,Tier-3 Town,270,460,828,24532.51,4.03,0.2407,3,-0.0034,0.0642,0.9692,0.1398,5,0
SLR004429,Electronics,Tier-1 Metro,601,129,9,2714.55,2.83,0.2282,11,-0.1496,-0.1056,0.5309,0.278,14,1
SLR004430,Toys & Baby,Tier-1 Metro,668,62,35,19602.99,3.76,0.1673,12,-0.0861,-0.3867,0.7336,0.2392,23,1
SLR004431,Electronics,Tier-3 Town,393,337,219,14055.66,3.38,0.2568,7,0.0918,-0.083,0.2752,0.2167,33,1
SLR004432,Grocery,Tier-1 Metro,634,96,77,10344.28,3.19,0.1413,5,-0.0532,-0.1543,0.5383,0.2274,85,1
SLR004433,Mobiles & Accessories,Tier-2 City,548,182,234,41389.43,4.43,0.2543,4,0.1903,0.0353,0.3997,0.1679,7,0
SLR004434,Sports & Fitness,Tier-2 City,0,730,3039,164282.72,3.85,0.1189,1,0.0571,0.1033,0.6387,0.0854,7,0
SLR004435,Fashion,Tier-2 City,609,121,272,82565.85,3.94,0.3074,8,0.081,-0.0769,0.8542,0.1569,29,0
SLR004436,Grocery,Tier-2 City,495,235,419,70096.05,3.93,0.1893,6,0.148,-0.1776,0.582,0.1996,12,0
SLR004437,Mobiles & Accessories,Tier-1 Metro,129,601,267,8306.81,4.05,0.1966,11,-0.0143,-0.1391,0.6373,0.1148,44,1
SLR004438,Grocery,Tier-2 City,369,361,478,29573.36,3.17,0.1136,5,-0.1363,-0.2178,0.4156,0.2814,83,1
SLR004439,Mobiles & Accessories,Tier-2 City,505,225,495,23780.27,4.06,0.2008,5,-0.0847,-0.1953,0.8367,0.0381,0,0
SLR004440,Toys & Baby,Tier-3 Town,429,301,373,31132.09,3.25,0.2715,10,-0.2155,-0.2046,0.6605,0.3104,3,0
SLR004441,Toys & Baby,Tier-1 Metro,42,688,1523,30749.16,3.49,0.1638,9,-0.1641,-0.2213,0.6491,0.3122,12,1
SLR004442,Sports & Fitness,Tier-2 City,399,331,453,42320.47,3.78,0.1801,4,-0.0414,-0.1616,0.4293,0.13,5,1
SLR004443,Mobiles & Accessories,Tier-2 City,593,137,233,61409.19,3.56,0.2643,10,-0.178,0.066,0.6671,0.1077,0,0
SLR004444,Electronics,Tier-3 Town,293,437,302,23409.35,3.92,0.2672,8,-0.2207,-0.0104,0.578,0.2186,0,0
SLR004445,Sports & Fitness,Tier-1 Metro,441,289,502,27219.7,3.96,0.1332,4,0.2915,0.103,0.3086,0.0763,0,0
SLR004446,Sports & Fitness,Tier-1 Metro,509,221,87,11337.46,3.91,0.1459,7,0.2964,-0.3335,0.5915,0.1201,0,0
SLR004447,Grocery,Tier-2 City,616,114,50,12544.16,4.84,0.1295,3,0.3685,0.0201,0.8506,0.1274,0,0
SLR004448,Fashion,Tier-2 City,209,521,365,19195.58,3.59,0.2993,5,-0.0584,-0.3293,0.7151,0.0764,0,0
SLR004449,Toys & Baby,Tier-2 City,409,321,663,37252.98,4.05,0.1824,6,-0.1092,0.2071,0.5697,0.1617,0,0
SLR004450,Electronics,Tier-1 Metro,526,204,181,25995.61,2.79,0.1906,6,-0.6424,0.3014,0.5283,0.1673,5,1
SLR004451,Sports & Fitness,Tier-3 Town,81,649,1115,60605.87,3.55,0.2554,10,-0.1892,-0.4297,0.4319,0.243,52,1
SLR004452,Home & Kitchen,Tier-2 City,593,137,237,72327.91,4.25,0.1789,7,-0.2518,0.0285,0.4961,0.1092,36,1
SLR004453,Fashion,Tier-1 Metro,0,730,1841,61148.27,3.11,0.3015,10,-0.3964,-0.1125,0.3012,0.1468,5,1
SLR004454,Home & Kitchen,Tier-2 City,464,266,1116,129651.66,4.33,0.1919,5,-0.2464,0.0628,0.6873,0.1497,6,0
SLR004455,Fashion,Tier-1 Metro,192,538,2021,59694.72,4.44,0.2262,3,-0.5557,0.3543,0.7796,0.0155,7,0
SLR004456,Beauty & Personal Care,Tier-1 Metro,0,730,447,13857.72,4.35,0.0999,1,0.1517,-0.1569,0.5678,0.1261,2,0
SLR004457,Sports & Fitness,Tier-2 City,628,102,177,49260.03,3.53,0.2056,5,0.1194,-0.1318,0.866,0.1394,42,1
SLR004458,Beauty & Personal Care,Tier-2 City,322,408,1542,53957.66,3.82,0.1641,8,-0.0924,-0.1173,0.642,0.2118,10,0
SLR004459,Grocery,Tier-2 City,318,412,1166,44403.97,3.35,0.1903,9,-0.3535,-0.2942,0.9582,0.2997,12,1
SLR004460,Home & Kitchen,Tier-1 Metro,0,730,234,12585.97,3.12,0.1904,7,-0.3075,-0.2801,0.7543,0.3108,27,1
SLR004461,Sports & Fitness,Tier-1 Metro,265,465,332,18823.4,3.38,0.1722,7,-0.2816,-0.0456,0.239,0.2321,50,1
SLR004462,Fashion,Tier-1 Metro,472,258,83,8324.05,3.77,0.2535,5,-0.1579,-0.068,0.615,0.1441,50,1
SLR004463,Mobiles & Accessories,Tier-1 Metro,80,650,466,22928.93,3.4,0.1907,10,-0.2913,0.0151,0.919,0.1401,45,0
SLR004464,Fashion,Tier-1 Metro,627,103,205,21318.34,4.01,0.2526,8,-0.4539,-0.1899,0.5608,0.1573,25,1
SLR004465,Toys & Baby,Tier-3 Town,415,315,381,35553.58,3.55,0.2262,7,-0.2125,-0.2744,0.5623,0.2814,41,1
SLR004466,Electronics,Tier-2 City,223,507,547,44342.29,3.54,0.1957,3,-0.0229,0.007,0.7574,0.2734,10,0
SLR004467,Beauty & Personal Care,Tier-3 Town,330,400,520,17631.49,4.02,0.2316,1,-0.2224,-0.0426,0.7464,0.2273,66,1
SLR004468,Beauty & Personal Care,Tier-2 City,253,477,609,18222.0,3.67,0.203,9,-0.0339,-0.1082,0.781,0.2142,72,1
SLR004469,Sports & Fitness,Tier-1 Metro,15,715,475,10647.04,3.6,0.1311,8,-0.2086,-0.1437,0.7225,0.1928,38,1
SLR004470,Fashion,Tier-3 Town,656,74,103,37891.88,3.84,0.3674,20,-0.2193,-0.1101,0.5554,0.2459,48,1
SLR004471,Electronics,Tier-2 City,291,439,128,5563.19,3.6,0.2186,7,-0.3984,-0.1585,0.4491,0.1472,0,0
SLR004472,Grocery,Tier-1 Metro,235,495,478,34338.38,3.73,0.1324,6,-0.2717,-0.1646,0.7694,0.1397,23,0
SLR004473,Toys & Baby,Tier-1 Metro,398,332,129,12469.18,4.34,0.1273,3,0.1915,-0.04,0.7248,0.1623,10,0
SLR004474,Mobiles & Accessories,Tier-2 City,159,571,375,10021.3,3.63,0.249,5,-0.7571,-0.0114,0.6271,0.1861,62,1
SLR004475,Toys & Baby,Tier-1 Metro,513,217,404,44022.89,3.8,0.1827,5,-0.3569,-0.0503,0.4992,0.1198,60,1
SLR004476,Beauty & Personal Care,Tier-3 Town,354,376,166,5075.75,3.57,0.2842,16,-0.2236,-0.4185,0.3117,0.2442,53,1
SLR004477,Toys & Baby,Tier-2 City,454,276,519,28991.21,4.33,0.1457,3,-0.3952,0.2576,0.7474,0.1251,19,0
SLR004478,Home & Kitchen,Tier-1 Metro,583,147,142,24955.96,4.2,0.1588,5,0.0555,-0.1032,0.6255,0.1273,60,1
SLR004479,Electronics,Tier-2 City,590,140,176,41659.55,3.69,0.2114,12,0.4491,-0.1767,0.709,0.1436,24,0
SLR004480,Sports & Fitness,Tier-1 Metro,42,688,278,4455.35,3.38,0.1252,6,-0.0658,-0.1088,0.7381,0.058,5,1
SLR004481,Sports & Fitness,Tier-3 Town,626,104,134,18884.56,2.79,0.2628,8,-0.312,-0.2937,0.3791,0.3141,4,0
SLR004482,Beauty & Personal Care,Tier-1 Metro,651,79,314,110857.8,3.28,0.1387,7,-0.3091,-0.1199,0.8093,0.091,51,1
SLR004483,Grocery,Tier-1 Metro,0,730,1277,23727.91,3.84,0.1101,3,-0.1133,-0.1614,0.7093,0.1685,0,0
SLR004484,Sports & Fitness,Tier-1 Metro,461,269,31,3067.77,4.25,0.1326,3,-0.1438,0.0661,0.6261,0.1486,43,0
SLR004485,Grocery,Tier-2 City,243,487,256,10379.2,3.75,0.1397,6,0.4887,-0.0382,0.7093,0.1659,136,1
SLR004486,Mobiles & Accessories,Tier-2 City,494,236,423,19422.45,3.25,0.2578,6,-0.2991,-0.3863,0.4317,0.2538,15,0
SLR004487,Beauty & Personal Care,Tier-1 Metro,501,229,456,31804.18,3.18,0.1156,6,-0.4266,-0.2179,0.9419,0.1206,9,1
SLR004488,Mobiles & Accessories,Tier-2 City,349,381,220,7410.39,2.53,0.2793,13,0.0829,-0.122,0.6301,0.2375,85,1
SLR004489,Sports & Fitness,Tier-2 City,422,308,414,34073.59,3.1,0.2082,13,-1.0,-0.1499,0.5965,0.1581,28,1
SLR004490,Electronics,Tier-2 City,579,151,384,70075.45,3.48,0.1851,2,-0.1812,-0.0005,0.6821,0.1039,0,0
SLR004491,Grocery,Tier-2 City,523,207,246,48773.57,3.92,0.1656,5,-0.2519,-0.2419,0.4904,0.2846,48,1
SLR004492,Electronics,Tier-2 City,496,234,691,97762.69,3.78,0.2404,8,0.0038,-0.1061,0.6032,0.1719,6,0
SLR004493,Electronics,Tier-2 City,292,438,493,37603.5,3.22,0.2452,6,0.1279,-0.4345,0.2122,0.3023,99,1
SLR004494,Beauty & Personal Care,Tier-1 Metro,497,233,103,11242.42,3.59,0.147,7,-0.0596,-0.1587,0.3822,0.145,0,0
SLR004495,Electronics,Tier-2 City,647,83,66,22430.01,3.83,0.2069,5,-0.2254,-0.2122,0.6858,0.1494,0,0
SLR004496,Fashion,Tier-3 Town,272,458,212,17782.23,2.83,0.3702,11,-0.4773,-0.3276,0.586,0.3228,20,1
SLR004497,Sports & Fitness,Tier-1 Metro,561,169,461,83969.75,3.47,0.2168,8,-0.5136,-0.1709,0.4181,0.2727,34,1
SLR004498,Home & Kitchen,Tier-1 Metro,106,624,1648,51963.28,4.29,0.1421,3,0.4661,-0.2569,0.6393,0.1407,9,0
SLR004499,Fashion,Tier-2 City,657,73,175,37162.55,2.81,0.3032,10,-0.5966,-0.3209,0.497,0.1318,73,1
SLR004500,Home & Kitchen,Tier-1 Metro,75,655,2057,98818.68,3.03,0.14,10,-0.3219,-0.2475,0.9843,0.1171,28,0
SLR004501,Grocery,Tier-2 City,365,365,186,5964.27,3.8,0.1266,6,-0.0869,0.1634,0.6223,0.1859,25,0
SLR004502,Fashion,Tier-2 City,303,427,780,23202.93,3.29,0.3473,11,-0.1829,-0.5362,0.6743,0.127,103,1
SLR004503,Home & Kitchen,Tier-3 Town,164,566,598,28791.87,3.42,0.2538,7,0.0943,-0.1676,0.8247,0.2063,5,1
SLR004504,Fashion,Tier-2 City,572,158,330,33763.34,3.97,0.2729,8,0.4308,0.1854,0.8053,0.158,0,0
SLR004505,Home & Kitchen,Tier-2 City,615,115,70,23381.84,3.71,0.1965,11,0.0638,0.0609,0.7345,0.172,7,0
SLR004506,Toys & Baby,Tier-1 Metro,79,651,647,41384.78,4.06,0.177,2,0.0037,0.1031,0.5365,0.1236,22,0
SLR004507,Home & Kitchen,Tier-3 Town,509,221,166,12903.6,4.03,0.2547,7,0.0133,0.0152,1.0,0.0906,21,0
SLR004508,Mobiles & Accessories,Tier-1 Metro,383,347,704,72664.46,4.88,0.1635,7,-0.1638,0.0546,1.0,0.1452,14,0
SLR004509,Toys & Baby,Tier-1 Metro,179,551,680,34896.63,3.88,0.1155,5,-0.0116,0.0561,0.7761,0.1125,104,1
SLR004510,Home & Kitchen,Tier-2 City,0,730,488,27366.86,3.52,0.2142,4,0.0042,-0.067,0.6892,0.1908,0,0
SLR004511,Beauty & Personal Care,Tier-2 City,411,319,83,8108.66,3.71,0.187,6,0.1292,-0.2334,0.5497,0.2724,32,1
SLR004512,Electronics,Tier-1 Metro,117,613,691,18796.27,2.93,0.2104,8,-0.3925,-0.1625,0.5666,0.1728,29,1
SLR004513,Home & Kitchen,Tier-3 Town,626,104,97,28990.24,3.95,0.2685,2,-0.1182,-0.1194,0.5691,0.3306,73,1
SLR004514,Fashion,Tier-1 Metro,492,238,559,86673.26,3.65,0.2735,7,-0.4186,0.0351,0.5574,0.1413,134,1
SLR004515,Home & Kitchen,Tier-3 Town,279,451,1742,157085.23,3.55,0.2408,7,-0.5606,0.1418,0.7213,0.212,51,1
SLR004516,Grocery,Tier-3 Town,482,248,92,12700.02,3.23,0.2878,18,-0.3583,-0.0862,0.2776,0.2995,46,1
SLR004517,Grocery,Tier-1 Metro,624,106,258,76034.37,3.94,0.1193,7,0.0217,-0.1436,0.6427,0.1649,6,0
SLR004518,Fashion,Tier-1 Metro,397,333,494,30548.14,3.24,0.3062,7,-0.3692,-0.5655,0.441,0.3125,24,1
SLR004519,Fashion,Tier-1 Metro,509,221,264,27277.71,4.21,0.2248,3,-0.094,0.3772,0.834,0.0158,2,0
SLR004520,Home & Kitchen,Tier-3 Town,0,730,949,25031.31,3.85,0.243,7,-0.1297,-0.1718,0.9475,0.2124,9,0
SLR004521,Fashion,Tier-1 Metro,236,494,496,36798.22,3.55,0.2676,9,-0.2421,-0.0837,0.6867,0.1588,61,1
SLR004522,Beauty & Personal Care,Tier-1 Metro,452,278,146,14379.09,4.55,0.1505,4,-0.3257,-0.0892,0.4219,0.0,3,0
SLR004523,Toys & Baby,Tier-2 City,514,216,154,22236.96,3.74,0.215,9,-0.2871,-0.1658,0.3628,0.2671,50,1
SLR004524,Toys & Baby,Tier-2 City,320,410,423,42642.01,4.4,0.1663,4,-0.267,0.0095,0.6445,0.1075,3,0
SLR004525,Electronics,Tier-1 Metro,178,552,397,15572.15,3.01,0.2526,15,-0.2993,-0.5969,0.4204,0.3652,57,1
SLR004526,Grocery,Tier-1 Metro,0,730,725,15788.53,3.9,0.1174,10,-0.0958,-0.0127,0.6091,0.18,0,0
SLR004527,Beauty & Personal Care,Tier-3 Town,412,318,197,20178.81,4.16,0.2421,4,-0.2056,-0.0735,0.7453,0.2197,0,0
SLR004528,Grocery,Tier-1 Metro,343,387,118,11329.41,3.58,0.1474,4,-0.2247,0.0717,0.6109,0.1641,20,0
SLR004529,Home & Kitchen,Tier-2 City,180,550,1447,75052.23,3.57,0.2205,6,-0.4337,-0.1856,0.734,0.1787,7,1
SLR004530,Grocery,Tier-1 Metro,340,390,299,31627.63,3.31,0.1393,9,-0.1997,-0.4317,0.6503,0.2324,59,1
SLR004531,Toys & Baby,Tier-3 Town,404,326,411,46794.5,3.46,0.2137,2,-0.0562,0.2622,0.7609,0.1922,0,0
SLR004532,Sports & Fitness,Tier-1 Metro,109,621,399,19354.27,3.83,0.1257,4,-0.1701,-0.1739,0.5651,0.1513,14,0
SLR004533,Fashion,Tier-3 Town,576,154,340,82022.86,3.31,0.3766,9,0.0076,-0.1757,0.6044,0.3139,28,1
SLR004534,Toys & Baby,Tier-1 Metro,406,324,266,17918.19,3.72,0.1594,3,0.1711,-0.3633,0.85,0.1214,1,0
SLR004535,Sports & Fitness,Tier-2 City,204,526,230,10618.04,4.13,0.1659,10,-0.2219,-0.117,0.6396,0.1701,0,0
SLR004536,Home & Kitchen,Tier-3 Town,219,511,2594,202703.75,4.04,0.2369,5,-0.403,-0.462,0.8077,0.2434,10,0
SLR004537,Home & Kitchen,Tier-2 City,196,534,988,55386.39,3.93,0.1731,3,-0.3923,-0.1001,0.8426,0.1272,0,0
SLR004538,Fashion,Tier-3 Town,0,730,402,15427.87,4.28,0.334,6,-0.1726,0.0369,0.3359,0.1798,17,0
SLR004539,Mobiles & Accessories,Tier-1 Metro,419,311,537,61932.41,3.97,0.2123,3,-0.1162,-0.0058,0.3457,0.0813,13,0
SLR004540,Mobiles & Accessories,Tier-1 Metro,0,730,1050,43063.64,3.87,0.2409,7,-0.5953,-0.3626,0.5318,0.2458,0,0
SLR004541,Beauty & Personal Care,Tier-1 Metro,77,653,952,57424.63,3.95,0.1389,0,-0.065,0.0208,0.458,0.1958,12,0
SLR004542,Sports & Fitness,Tier-3 Town,662,68,18,10825.14,3.95,0.2323,5,0.0277,-0.0847,0.491,0.2347,15,1
SLR004543,Sports & Fitness,Tier-1 Metro,574,156,338,37584.83,3.77,0.1073,6,-0.4111,0.127,0.7918,0.0395,14,0
SLR004544,Beauty & Personal Care,Tier-1 Metro,634,96,33,7036.09,3.93,0.1055,5,-0.1267,-0.359,0.6429,0.095,5,0
SLR004545,Toys & Baby,Tier-2 City,0,730,4459,130977.54,4.66,0.1472,2,0.0842,0.0597,0.6119,0.0055,17,0
SLR004546,Mobiles & Accessories,Tier-2 City,491,239,391,49639.07,3.95,0.2509,4,-0.0358,0.0798,0.655,0.124,5,0
SLR004547,Beauty & Personal Care,Tier-1 Metro,560,170,260,43433.49,4.29,0.1671,5,-0.3571,-0.1173,0.6183,0.2219,18,0
SLR004548,Toys & Baby,Tier-2 City,642,88,133,33849.7,3.48,0.2143,11,-0.5926,-0.0924,0.6624,0.2711,38,1
SLR004549,Toys & Baby,Tier-1 Metro,258,472,115,4229.13,4.21,0.1043,3,0.0139,0.0681,1.0,0.0514,7,0
SLR004550,Fashion,Tier-1 Metro,468,262,426,62168.51,3.64,0.2764,4,-0.0571,-0.2869,0.8855,0.1044,60,1
SLR004551,Beauty & Personal Care,Tier-3 Town,534,196,226,44157.15,3.31,0.2597,17,-0.3195,-0.3829,0.7938,0.2942,4,0
